code,category,name,status,location,permit_link,chp_number,chp_match_name,chp_match_kind,chp_confidence,chp_verified,chp_verify_returned_code
861,מזון וצרכנות,"אלסקה פרקמטיא בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אלסקה-פרקמטיא-בע_מ.pdf,515108413,"אלסקה פרקמטיא בע""מ",company,exact,True,861
1078,מוסדות ועמותות,"בית דוד בית שמש (ע""ר)",היתר עסקה בתוקף,,https://drive.google.com/file/d/1ccwMDxsuvb9rYVrP-fKkEQDPyIQSEcy9/view?usp=drive_link,580572782,"בית דוד בית שמש (ע""ר)",association,exact,True,1078
871,"נדל""ן","מגורי ביתר שי עולמות בע""מ",היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1wDssMbxwOvm5yebHB-CppiwOYdnQl6xx/view?usp=sharing,516768744,"מגורי ביתר שי עולמות בע""מ",company,exact,True,871
869,"נדל""ן","נופי בראשית שי בגליל בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/נופי-בראשית-שי-בגליל-בע_מ.pdf,516681947,"נופי בראשית שי בגליל בע""מ",company,exact,True,869
874,רשת מזון,"נתיב החסד סופר חסד בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/נתיב-החסד-סופר-חסד-בע_מ.pdf,513777219,"נתיב החסד - סופר חסד בע""מ",company,exact,True,874
1165,"ביגוד, נעלים",פרימה,היתר עסקה בתוקף,,https://drive.google.com/file/d/1Fw5WozCfw98VHXx8vRLYnzd5V62_Jckx/view?usp=sharing,,,,,,
867,"נדל""ן","קשת גיבורים בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/קשת-גיבורים-בע_מ.pdf,514131499,"קשת גיבורים בע""מ",company,exact,True,867
866,"נדל""ן","קשת גיבורים שיווק בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/קשת-גיבורים-שיווק-בע_מ.pdf,514844893,"קשת גיבורים - שיווק בע""מ",company,exact,True,866
1160,תשמישי קדושה,"סתם מהודר בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1QMaA7QDeYjY5xc_LU8z6Eu0pC49ht4CL/view?usp=sharing,515189157,"סתם מהודר בע""מ",company,exact,True,1160
849,מימון,"א.ר.א.ב. בונוס בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/א.ר.א.ב.-בונוס-בע_מ.pdf,512056789,"א.ר.א.ב. בונוס בע""מ",company,exact,True,849
1055,חברות אשראי,"אובלי ערבויות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אובלי-ערבויות-בע_מ.pdf,515966661,"אובלי ערבויות בע""מ",company,exact,True,1055
1076,חלפנים / ציינג',ג'רוזלם צ'יינג',היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/גרוזלם-ציינג.pdf,,,,,,
1061,"נדל""ן","אלדד פרי אסטרטגיות בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1MYVY7Jj0xY8BxDb36CtpmNEZnJvrGwEt/view?usp=drive_link,515272078,"אלדד פרי אסטרטגיות בע""מ",company,exact,True,1061
1062,"נדל""ן","אלדד פרי נדל""ן בע""מ",היתר עסקה בתוקף,,https://drive.google.com/file/d/1n36VWyrz09TVVeuet3V6YS_4pUKt3ryd/view?usp=drive_link,514474634,"אלדד פרי נדל""ן בע""מ",company,exact,True,1062
858,חינוך,"בית יעקב- בית יהודה אריה ע""ר",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/בית-יעקב-בית-יהודה-אריה-ע_ר.pdf,580099869,"בית יעקב- בית יהודה אריה (ע""ר)",association,fuzzy,True,858
1087,אוכל,"דיילנא אוכל מרוקאי ביתי בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/דיילנא-אוכל-מרוקאי-ביתי-בע_מ.pdf,515231546,"דיילנא אוכל מרוקאי ביתי בע""מ",company,exact,True,1087
1096,"נדל""ן","הנחלה - דיור להשכרה בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/הנחלה-דיור-להשכרה-בע_מ.pdf,515783777,"הנחלה - דיור להשכרה בע""מ",company,exact,True,1096
870,מוסדות,"מגן אברהם קרנות לעזרה ולגמילות חסדים ע""ר",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מגן-אברהם-קרנות-לעזרה-ולגמילות-חסדים-ע_ר.pdf,580194793,"מגן אברהם קרנות לעזרה ולגמילות חסדים (ע""ר)",association,fuzzy,True,870
857,מימון,"ברקת מימון בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברקת-מימון-בע_מ.pdf,515279016,"ברקת מימון בע""מ",company,exact,True,857
856,מימון,"ברקת מימון יזמים בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברקת-מימון-יזמים-בע_מ.pdf,517032579,"ברקת מימון יזמים בע""מ",company,exact,True,856
855,מימון,"ברקת קפיטל בע""מ",היתר עסקה בתוקף,ישראל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברקת-קפיטל-בע_מ.pdf,515187326,"ברקת קפיטל בע""מ",company,exact,True,855
1140,מיזוג,"רזאור הנדסה ויעוץ בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/רזאור-הנדסה-ויעוץ-בע_מ.pdf,512526278,"רזאור השקעות הנדסה ויעוץ בע""מ",company,fuzzy,True,1140
1050,"נדל""ן",א.א. נכסים,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/א.א-נכסים.pdf,,,,,,
1051,"נדל""ן","א.א. תכלת השקעות בטכנולוגיה בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/א.א.-תכלת-השקעות-בטכנולוגיה-בע_מ.pdf,516205390,"א.א. תכלת השקעות בטכנולוגיה בע""מ",company,exact,True,1051
1058,שונות,"אחים גבאי חקלאות (1996) בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אחים-גבאי-חקלאות-1996-בע_מ.pdf,512279050,"אחים גבאי חקלאות (1996) בע""מ",company,exact,True,1058
1060,"נדל""ן","אימפקט אירופה ישראל יזמות והשקעות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/אימפקט-אירופה-ישראל-יזמות-והשקעות-בע_מ.pdf,,,,,,
1083,"נדל""ן","גרין סיטי נכסים בוקרשט בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/גרין-סיטי-נכסים-בוקרשט-בע_מ.pdf,516162146,"גרין סיטי נכסים בוקרשט בע""מ",company,exact,True,1083
1091,דפוס,דפוס שילת,היתר עסקה בתוקף,,https://drive.google.com/file/d/1kCceGeMU0hjd3IkAtQVvOsTXtplnkT_S/view?usp=drive_link,,,,,,
1094,"נדל""ן","ה.ש.מ אירופה ישראל יזמות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ה.ש.מ-אירופה-ישראל-יזמות-בע_מ.pdf,515018729,"ה.ש.מ אירופה - ישראל יזמות בע""מ",company,exact,True,1094
1105,"נדל""ן","מ.א.מ.י.א יזמות והשקעות בע""מ",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/מ.א.מ.י.א-יזמות-והשקעות-בע_מ.pdf,514968940,"מ.א.מ.י.א - יזמות והשקעות בע""מ",company,exact,True,1105
1827,ניהול ועד בית,"""חויבי""",היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/חויבי.pdf,,,,,,
2843,בנקאות,3SV Asset and Holding Management,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/3SV-Asset-and-Holding-Management.pdf,,,,,,
2825,בנקאות,ACS Participações,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ACS-Participacoes.pdf,,,,,,
2851,טקסטיל,ADAR IND. COM. IMP. EXP. LTDA.,היתר עסקה בתוקף,סאו פאולו - ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברזיל-אדר.pdf,,,,,,
2852,טקסטיל,ADAR IND. COM. IMP. EXP. LTDA.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברזיל-אדר.pdf,,,,,,
2853,טקסטיל,ADAR IND. COM. IMP. EXP. LTDA.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברזיל-אדר.pdf,,,,,,
2854,טקסטיל,ADAR IND. COM. IMP. EXP. LTDA.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברזיל-אדר.pdf,,,,,,
21,תקשורת לעסקים,Aicom,היתר עסקה בתוקף,בית שמש - ישראל,https://drive.google.com/file/d/1RNN8rUxlxHdWxmAZo_HSXhStF8Y71ISn/view?usp=sharing,,,,,,
2403,בנקאות,AJS Asset Management,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/31.846.936.pdf,,,,,,
2404,בנקאות,Alberto Joseph Safra Holding Ltda.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/35.606.157.pdf,,,,,,
629,מחשבים,aridesk,היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/1dVNyU_c1c_s2sLVSMIzQrDcidlJ3VYO6/view?usp=sharing,,,,,,
2408,בנקאות,Asa Assessor de Invesrimentos,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/60.239.358.pdf,,,,,,
2402,בנקאות,Asa Asset Management,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/19.807.960.pdf,,,,,,
2409,בנקאות,Asa Digital Assets S.A.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/60.483.028.pdf,,,,,,
2405,בנקאות,Asa Real Estate IMoveis Ltda.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/57.047.807.pdf,,,,,,
2406,בנקאות,Asa Services,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/60.233.275.pdf,,,,,,
2407,בנקאות,Asa Sistemas Technologicos Ltda.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/60.233.455.pdf,,,,,,
2411,בנקאות,"Asa Sociedade de Credito, Financiamento e Investimentos S.A.",היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/78.703.388.pdf,,,,,,
2410,בנקאות,"Asa Sociedade de Credito, Financiamento e Investos S.A.",היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/07/61.166.983.pdf,,,,,,
2855,טקסטיל,AVANTI IND. COM. IMP. EXP. LTDA.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברזיל-אדר.pdf,,,,,,
2856,טקסטיל,AVANTI IND. COM. IMP. EXP. LTDA.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברזיל-אדר.pdf,,,,,,
2857,טקסטיל,AVANTI IND. COM. IMP. EXP. LTDA.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברזיל-אדר.pdf,,,,,,
2858,טקסטיל,AVANTI IND. COM. IMP. EXP. LTDA.,היתר עסקה בתוקף,סאו פאולו - ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/ברזיל-אדר.pdf,,,,,,
2829,בנקאות,BANCO DAYCOVAL,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/BANCO-DAYCOVAL.pdf,,,,,,
2836,בנקאות,BELMONT GROUP CORP.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/BELMONT-GROUP-CORP.pdf,,,,,,
2848,בנקאות,Brl1 Consortium S/A,היתר עסקה בתוקף,סאו פאולו - ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/Brl1-Consortium-SA.pdf,,,,,,
2847,בנקאות,Cainvest Bank and Trust Limited,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/Cainvest-Bank-and-Trust-Limited.pdf,,,,,,
2845,בנקאות,Cainvest International S.A,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/Cainvest-International-S.A.pdf,,,,,,
2849,בנקאות,CISA Fundo de Investimento Financeiro Multimercado,היתר עסקה בתוקף,סאו פאולו - ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/CISA-Fundo-de-Investimento-Financeiro-Multimercado.pdf,,,,,,
2850,בנקאות,CISA Liquidity Provider Ltd,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/CISA-Liquidity-Provider-Ltd.pdf,,,,,,
2844,בנקאות,Create Brokerage,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/Create-Brokerage.pdf,,,,,,
2828,בנקאות,CSS AGENCIA DE TURISMO,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/CSS-AGENCIA-DE-TURISMO.pdf,,,,,,
2846,בנקאות,Dartley Securities Limited,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/Dartley-Securities-Limited.pdf,,,,,,
2842,בנקאות,DAYCO FINANCIAL CORPORATION BVI,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/DAYCO-FINANCIAL-CORPORATION-BVI.pdf,,,,,,
2834,בנקאות,DAYCOVAL ASSET MANAGEMENT,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/DAYCOVAL-ASSET-MANAGEMENT.pdf,,,,,,
2826,בנקאות,DAYPREV VIDA E PREVIDÊNCIA.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/DAYPREV-VIDA-E-PREVIDENCIA.pdf,,,,,,
647,"נדל""ן",EIN compit holding LLC,היתר עסקה בתוקף,,https://drive.google.com/file/d/1xcbiZjyHtzYP5EhL1yCOqlkJxVA81Mu-/view?usp=sharing,,,,,,
669,"נדל""ן",EIN compit II holding LLC,היתר עסקה בתוקף,,https://drive.google.com/file/d/1tB74C727FCFb4bq61SqAiG1BDSXAFG3b/view?usp=sharing,,,,,,
729,"נדל""ן",EIN compit Inc,היתר עסקה בתוקף,,https://drive.google.com/file/d/1EKz-V_opeMCG2wUiHWMaZdmU94Rklv45/view?usp=drive_link,,,,,,
666,"נדל""ן",EIN compit Now LLC,היתר עסקה בתוקף,,https://drive.google.com/file/d/12vwBFxf2fb2SbILM-4TsZ_KGZBal2Ey-/view?usp=sharing,,,,,,
665,"נדל""ן",EIN Tavivian Gronp Inc,היתר עסקה בתוקף,,https://drive.google.com/file/d/1_3w9LjTUyMxodhYG7gbFs87jUNXdxZLt/view?usp=sharing,,,,,,
2833,בנקאות,FONTAINE BUSINESS S.A.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/FONTAINE-BUSINESS-S.A.pdf,,,,,,
2819,בנקאות,GLOBAL POWER DIGITAL PAYMENTS LTDA,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/GLOBAL-POWER-DIGITAL-PAYMENTS-LTDA.pdf,,,,,,
1988,"נדל""ן",GLOBUS REAL ESTATE INVESTMENTS BATUMI,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/GLOBUS-REAL-ESTATE-INVESTMENTS-BATUMI.pdf,,,,,,
717,תכנות,GO APP,היתר עסקה בתוקף,ישראל,https://drive.google.com/file/d/127APiZoQd67HSqfkZlUhmuMPaRNmMf3Y/view?usp=sharing,,,,,,
2841,בנקאות,HELVETICA MANAGEMENT CORP,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/HELVETICA-MANAGEMENT-CORP.pdf,,,,,,
2827,בנקאות,IFPP “Ptomotora” de Serviços de Consultoria e Cadastro Ltda.,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/IFPP-Ptomotora-de-Servicos-de-Consultoria-e-Cadastro-Ltda.pdf,,,,,,
2820,בנקאות,KATEC IMPORTATION LTDA,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/katgc.pdf,,,,,,
1987,"נדל""ן",KERALA EXPERT SRL,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/KERALA-EXPERT-SRL.pdf,,,,,,
2832,בנקאות,KRONU HOLDINGS LTD. BVI,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/KRONU-HOLDINGS-LTD.-BVI.pdf,,,,,,
1907,"נדל""ן",LENDAL US INC. EIN,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/LENDAL-US-INC.-EIN-.pdf,,,,,,
1810,"נדל""ן",LR SOUTHEND LTD,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/LR-SOUTHEND-LTD-.pdf,,,,,,
1945,יעוץ,M המשכנתאות,היתר עסקה בתוקף,,https://heteriske.com/wp-content/uploads/custom_uploads/2026/05/M-המשכנתאות-.pdf,,,,,,
2830,בנקאות,MASINA INVESTMENTS INC. BVI,היתר עסקה בתוקף,ברזיל,https://heteriske.com/wp-content/uploads/custom_uploads/2026/08/MASINA-INVESTMENTS-INC.-BVI.pdf,,,,,,
